adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.08.1004,2024-02-07 00:00:00,srengseng,32.19,90.41,17.42,SE,26.72,5.82,Light Rain,1.0,1.87,2.29,0.0
31.73.08.1005,2024-02-07 00:00:00,joglo,32.19,90.41,17.42,SE,26.72,5.82,Light Rain,1.0,1.87,2.29,0.0
31.73.08.1006,2024-02-07 00:00:00,kembangan selatan,32.19,90.41,17.42,SE,26.72,5.82,Light Rain,1.0,1.87,2.29,0.0
31.73.08.1001,2024-02-07 01:00:00,kembangan utara,32.84,97.38,15.17,S,17.65,4.55,Rain,2.0,0.11,0.74,1.0
31.73.08.1002,2024-02-07 01:00:00,meruya utara,32.84,97.38,15.17,S,17.65,4.55,Rain,2.0,0.11,0.74,1.0
31.73.08.1003,2024-02-07 01:00:00,meruya selatan,32.84,97.38,15.17,S,17.65,4.55,Rain,2.0,0.11,0.74,1.0
31.73.08.1004,2024-02-07 01:00:00,srengseng,32.84,97.38,15.17,S,17.65,4.55,Rain,2.0,0.11,0.74,1.0
31.73.08.1005,2024-02-07 01:00:00,joglo,32.84,97.38,15.17,S,17.65,4.55,Rain,2.0,0.11,0.74,1.0
31.73.08.1006,2024-02-07 01:00:00,kembangan selatan,32.84,97.38,15.17,S,17.65,4.55,Rain,2.0,0.11,0.74,1.0
31.73.01.1001,2024-02-07 02:00:00,cengkareng barat,26.28,53.62,4.32,SE,49.26,8.63,Thunderstorm,4.0,1.52,1.23,1.0
31.73.01.1002,2024-02-07 02:00:00,duri kosambi,26.28,53.62,4.32,SE,49.26,8.63,Thunderstorm,4.0,1.52,1.23,1.0
31.73.01.1003,2024-02-07 02:00:00,rawa buaya,26.28,53.62,4.32,SE,49.26,8.63,Thunderstorm,4.0,1.52,1.23,1.0
31.73.01.1004,2024-02-07 02:00:00,kedaung kali angke,26.28,53.62,4.32,SE,49.26,8.63,Thunderstorm,4.0,1.52,1.23,1.0
31.73.01.1005,2024-02-07 02:00:00,kapuk,26.28,53.62,4.32,SE,49.26,8.63,Thunderstorm,4.0,1.52,1.23,1.0
31.73.01.1006,2024-02-07 02:00:00,cengkareng timur,26.28,53.62,4.32,SE,49.26,8.63,Thunderstorm,4.0,1.52,1.23,1.0
31.73.05.1001,2024-02-07 03:00:00,kebon jeruk,26.12,97.76,18.72,SE,69.25,5.44,Heavy Rain,3.0,1.82,2.61,1.0
31.73.05.1002,2024-02-07 03:00:00,sukabumi utara,26.12,97.76,18.72,SE,69.25,5.44,Heavy Rain,3.0,1.82,2.61,1.0
31.73.05.1003,2024-02-07 03:00:00,sukabumi selatan,26.12,97.76,18.72,SE,69.25,5.44,Heavy Rain,3.0,1.82,2.61,1.0
31.73.05.1004,2024-02-07 03:00:00,kelapa dua,26.12,97.76,18.72,SE,69.25,5.44,Heavy Rain,3.0,1.82,2.61,1.0
31.73.05.1005,2024-02-07 03:00:00,duri kepa,26.12,97.76,18.72,SE,69.25,5.44,Heavy Rain,3.0,1.82,2.61,1.0
31.73.05.1006,2024-02-07 03:00:00,kedoya utara,26.12,97.76,18.72,SE,69.25,5.44,Heavy Rain,3.0,1.82,2.61,1.0
31.73.05.1007,2024-02-07 03:00:00,kedoya selatan,26.12,97.76,18.72,SE,69.25,5.44,Heavy Rain,3.0,1.82,2.61,1.0
31.73.05.1001,2024-02-07 04:00:00,kebon jeruk,30.11,76.13,8.21,S,49.39,5.25,Cloudy,0.0,0.37,2.2,0.0
31.73.05.1002,2024-02-07 04:00:00,sukabumi utara,30.11,76.13,8.21,S,49.39,5.25,Cloudy,0.0,0.37,2.2,0.0
31.73.05.1003,2024-02-07 04:00:00,sukabumi selatan,30.11,76.13,8.21,S,49.39,5.25,Cloudy,0.0,0.37,2.2,0.0
31.73.05.1004,2024-02-07 04:00:00,kelapa dua,30.11,76.13,8.21,S,49.39,5.25,Cloudy,0.0,0.37,2.2,0.0
31.73.05.1005,2024-02-07 04:00:00,duri kepa,30.11,76.13,8.21,S,49.39,5.25,Cloudy,0.0,0.37,2.2,0.0
31.73.05.1006,2024-02-07 04:00:00,kedoya utara,30.11,76.13,8.21,S,49.39,5.25,Cloudy,0.0,0.37,2.2,0.0
31.73.05.1007,2024-02-07 04:00:00,kedoya selatan,30.11,76.13,8.21,S,49.39,5.25,Cloudy,0.0,0.37,2.2,0.0
31.73.05.1001,2024-02-07 05:00:00,kebon jeruk,28.11,64.98,14.64,W,34.91,5.41,Clear,0.0,0.28,1.27,0.0
31.73.05.1002,2024-02-07 05:00:00,sukabumi utara,28.11,64.98,14.64,W,34.91,5.41,Clear,0.0,0.28,1.27,0.0
31.73.05.1003,2024-02-07 05:00:00,sukabumi selatan,28.11,64.98,14.64,W,34.91,5.41,Clear,0.0,0.28,1.27,0.0
31.73.05.1004,2024-02-07 05:00:00,kelapa dua,28.11,64.98,14.64,W,34.91,5.41,Clear,0.0,0.28,1.27,0.0
31.73.05.1005,2024-02-07 05:00:00,duri kepa,28.11,64.98,14.64,W,34.91,5.41,Clear,0.0,0.28,1.27,0.0
31.73.05.1006,2024-02-07 05:00:00,kedoya utara,28.11,64.98,14.64,W,34.91,5.41,Clear,0.0,0.28,1.27,0.0
31.73.05.1007,2024-02-07 05:00:00,kedoya selatan,28.11,64.98,14.64,W,34.91,5.41,Clear,0.0,0.28,1.27,0.0
31.73.05.1001,2024-02-07 10:00:00,kebon jeruk,31.81,52.51,1.71,SW,55.21,5.43,Rain,2.0,0.37,2.26,1.0
31.73.05.1002,2024-02-07 10:00:00,sukabumi utara,31.81,52.51,1.71,SW,55.21,5.43,Rain,2.0,0.37,2.26,1.0
31.73.05.1003,2024-02-07 10:00:00,sukabumi selatan,31.81,52.51,1.71,SW,55.21,5.43,Rain,2.0,0.37,2.26,1.0
31.73.05.1004,2024-02-07 10:00:00,kelapa dua,31.81,52.51,1.71,SW,55.21,5.43,Rain,2.0,0.37,2.26,1.0
31.73.05.1005,2024-02-07 10:00:00,duri kepa,31.81,52.51,1.71,SW,55.21,5.43,Rain,2.0,0.37,2.26,1.0
31.73.05.1006,2024-02-07 10:00:00,kedoya utara,31.81,52.51,1.71,SW,55.21,5.43,Rain,2.0,0.37,2.26,1.0
31.73.05.1007,2024-02-07 10:00:00,kedoya selatan,130.2171597895403,175.6033418824119,8.286517864873279,SW,261.27026659202056,15.363499132373034,Rain,6.266295580353975,1.7591706217847873,8.447366492184603,3.109165723295692
31.73.05.1001,2024-02-07 11:00:00,kebon jeruk,26.75,53.65,12.56,S,39.51,6.15,Rain,2.0,0.1,0.83,0.0
31.73.05.1002,2024-02-07 11:00:00,sukabumi utara,26.75,53.65,12.56,S,39.51,6.15,Rain,2.0,0.1,0.83,0.0
31.73.05.1003,2024-02-07 11:00:00,sukabumi selatan,26.75,53.65,12.56,S,39.51,6.15,Rain,2.0,0.1,0.83,0.0
31.73.05.1004,2024-02-07 11:00:00,kelapa dua,26.75,53.65,12.56,S,39.51,6.15,Rain,2.0,0.1,0.83,0.0
31.73.05.1005,2024-02-07 11:00:00,duri kepa,26.75,53.65,12.56,S,39.51,6.15,Rain,2.0,0.1,0.83,0.0
31.73.05.1006,2024-02-07 11:00:00,kedoya utara,26.75,53.65,12.56,S,39.51,6.15,Rain,2.0,0.1,0.83,0.0
31.73.05.1007,2024-02-07 11:00:00,kedoya selatan,26.75,53.65,12.56,S,39.51,6.15,Rain,2.0,0.1,0.83,0.0
31.73.08.1001,2024-02-07 15:00:00,kembangan utara,24.96,64.05,20.02,NE,40.27,4.01,Heavy Rain,3.0,1.84,1.23,0.0
31.73.08.1002,2024-02-07 15:00:00,meruya utara,24.96,64.05,20.02,NE,40.27,4.01,Heavy Rain,3.0,1.84,1.23,0.0
31.73.08.1003,2024-02-07 15:00:00,meruya selatan,24.96,64.05,20.02,NE,40.27,4.01,Heavy Rain,3.0,1.84,1.23,0.0
31.73.08.1004,2024-02-07 15:00:00,srengseng,24.96,64.05,20.02,NE,40.27,4.01,Heavy Rain,3.0,1.84,1.23,0.0
31.73.08.1005,2024-02-07 15:00:00,joglo,101.35849700974117,299.7733258838245,46.54748505183933,NE,154.19220292378137,16.177890978069858,Heavy Rain,8.485593056498946,7.8566560900257025,2.841281477954664,0.0
31.73.08.1006,2024-02-07 15:00:00,kembangan selatan,24.96,64.05,20.02,NE,40.27,4.01,Heavy Rain,3.0,1.84,1.23,0.0
31.73.04.1001,2024-02-07 18:00:00,tambora,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1002,2024-02-07 18:00:00,kali anyar,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1003,2024-02-07 18:00:00,duri utara,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1004,2024-02-07 18:00:00,tanah sereal,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1005,2024-02-07 18:00:00,krendang,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1006,2024-02-07 18:00:00,jembatan besi,141.8780262963234,280.01147349471273,26.855077052705262,SE,166.26786461923564,23.9591150840455,Thunderstorm,17.622446041273484,0.8288575617459775,5.1238146701178495,4.858458536360193
31.73.04.1007,2024-02-07 18:00:00,angke,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1008,2024-02-07 18:00:00,jembatan lima,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1009,2024-02-07 18:00:00,pekojan,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1010,2024-02-07 18:00:00,roa malaka,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1011,2024-02-07 18:00:00,duri selatan,29.87,70.26,9.42,SE,59.75,9.54,Thunderstorm,4.0,0.25,1.81,1.0
31.73.04.1001,2024-02-07 20:00:00,tambora,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1002,2024-02-07 20:00:00,kali anyar,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1003,2024-02-07 20:00:00,duri utara,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1004,2024-02-07 20:00:00,tanah sereal,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1005,2024-02-07 20:00:00,krendang,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1006,2024-02-07 20:00:00,jembatan besi,96.19314310852748,172.1419766066119,84.96251188077733,NW,173.26428906430186,5.67580993498717,Rain,5.455639086296449,0.967510927151003,4.799218001402022,0.0
31.73.04.1007,2024-02-07 20:00:00,angke,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1008,2024-02-07 20:00:00,jembatan lima,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1009,2024-02-07 20:00:00,pekojan,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1010,2024-02-07 20:00:00,roa malaka,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.04.1011,2024-02-07 20:00:00,duri selatan,31.37,66.07,25.2,NW,53.65,2.52,Rain,2.0,0.41,1.31,0.0
31.73.01.1001,2024-02-07 21:00:00,cengkareng barat,32.63,73.82,29.68,SW,17.69,5.15,Light Rain,1.0,1.5,1.35,1.0
31.73.01.1002,2024-02-07 21:00:00,duri kosambi,32.63,73.82,29.68,SW,17.69,5.15,Light Rain,1.0,1.5,1.35,1.0
31.73.01.1003,2024-02-07 21:00:00,rawa buaya,32.63,73.82,29.68,SW,17.69,5.15,Light Rain,1.0,1.5,1.35,1.0
31.73.01.1004,2024-02-07 21:00:00,kedaung kali angke,32.63,73.82,29.68,SW,17.69,5.15,Light Rain,1.0,1.5,1.35,1.0
31.73.01.1005,2024-02-07 21:00:00,kapuk,32.63,73.82,29.68,SW,17.69,5.15,Light Rain,1.0,1.5,1.35,1.0
31.73.01.1006,2024-02-07 21:00:00,cengkareng timur,32.63,73.82,29.68,SW,17.69,5.15,Light Rain,1.0,1.5,1.35,1.0
31.73.01.1001,2024-02-07 23:00:00,cengkareng barat,24.96,82.02,11.14,S,56.62,1.32,Cloudy,0.0,0.98,1.6,0.0
31.73.01.1002,2024-02-07 23:00:00,duri kosambi,24.96,82.02,11.14,S,56.62,1.32,Cloudy,0.0,0.98,1.6,0.0
31.73.01.1003,2024-02-07 23:00:00,rawa buaya,24.96,82.02,11.14,S,56.62,1.32,Cloudy,0.0,0.98,1.6,0.0
31.73.01.1004,2024-02-07 23:00:00,kedaung kali angke,24.96,82.02,11.14,S,56.62,1.32,Cloudy,0.0,0.98,1.6,0.0
31.73.01.1005,2024-02-07 23:00:00,kapuk,24.96,82.02,11.14,S,56.62,1.32,Cloudy,0.0,0.98,1.6,0.0
31.73.01.1006,2024-02-07 23:00:00,cengkareng timur,24.96,82.02,11.14,S,56.62,1.32,Cloudy,0.0,0.98,1.6,0.0
31.73.08.1001,2024-02-08 00:00:00,kembangan utara,24.24,98.95,5.85,SE,65.28,3.91,Heavy Rain,3.0,1.24,1.56,0.0
31.73.08.1002,2024-02-08 00:00:00,meruya utara,24.24,98.95,5.85,SE,65.28,3.91,Heavy Rain,3.0,1.24,1.56,0.0
31.73.08.1003,2024-02-08 00:00:00,meruya selatan,24.24,98.95,5.85,SE,65.28,3.91,Heavy Rain,3.0,1.24,1.56,0.0
31.73.08.1004,2024-02-08 00:00:00,srengseng,24.24,98.95,5.85,SE,65.28,3.91,Heavy Rain,3.0,1.24,1.56,0.0
31.73.08.1005,2024-02-08 00:00:00,joglo,24.24,98.95,5.85,SE,65.28,3.91,Heavy Rain,3.0,1.24,1.56,0.0
31.73.08.1006,2024-02-08 00:00:00,kembangan selatan,24.24,98.95,5.85,SE,65.28,3.91,Heavy Rain,3.0,1.24,1.56,0.0
31.73.04.1001,2024-02-08 02:00:00,tambora,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1002,2024-02-08 02:00:00,kali anyar,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1003,2024-02-08 02:00:00,duri utara,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1004,2024-02-08 02:00:00,tanah sereal,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1005,2024-02-08 02:00:00,krendang,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1006,2024-02-08 02:00:00,jembatan besi,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1007,2024-02-08 02:00:00,angke,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1008,2024-02-08 02:00:00,jembatan lima,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1009,2024-02-08 02:00:00,pekojan,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1010,2024-02-08 02:00:00,roa malaka,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.04.1011,2024-02-08 02:00:00,duri selatan,30.07,67.89,22.25,SW,53.51,5.97,Cloudy,0.0,1.51,0.4,0.0
31.73.01.1001,2024-02-08 04:00:00,cengkareng barat,26.32,56.15,14.5,NW,16.74,5.03,Cloudy,0.0,1.36,0.39,0.0
31.73.01.1002,2024-02-08 04:00:00,duri kosambi,26.32,56.15,14.5,NW,16.74,5.03,Cloudy,0.0,1.36,0.39,0.0
31.73.01.1003,2024-02-08 04:00:00,rawa buaya,26.32,56.15,14.5,NW,16.74,5.03,Cloudy,0.0,1.36,0.39,0.0
31.73.01.1004,2024-02-08 04:00:00,kedaung kali angke,26.32,56.15,14.5,NW,16.74,5.03,Cloudy,0.0,1.36,0.39,0.0
31.73.01.1005,2024-02-08 04:00:00,kapuk,26.32,56.15,14.5,NW,16.74,5.03,Cloudy,0.0,1.36,0.39,0.0
31.73.01.1006,2024-02-08 04:00:00,cengkareng timur,131.26147352013646,228.7206608605352,51.602010177295035,NW,73.91545610360356,20.05692582123408,Cloudy,0.0,3.6161059025674684,1.795202314293911,0.0
31.73.04.1001,2024-02-08 05:00:00,tambora,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1002,2024-02-08 05:00:00,kali anyar,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1003,2024-02-08 05:00:00,duri utara,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1004,2024-02-08 05:00:00,tanah sereal,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1005,2024-02-08 05:00:00,krendang,122.26190514242712,316.47754865018925,78.82184077502357,S,39.856660644007874,39.78538383877361,Cloudy,0.0,1.734223188337368,5.047559873087058,0.0
31.73.04.1006,2024-02-08 05:00:00,jembatan besi,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1007,2024-02-08 05:00:00,angke,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1008,2024-02-08 05:00:00,jembatan lima,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1009,2024-02-08 05:00:00,pekojan,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1010,2024-02-08 05:00:00,roa malaka,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.04.1011,2024-02-08 05:00:00,duri selatan,27.91,94.43,25.15,S,19.55,9.69,Cloudy,0.0,0.4,1.87,0.0
31.73.05.1001,2024-02-08 08:00:00,kebon jeruk,33.88,79.29,12.2,N,27.55,3.19,Clear,0.0,0.91,0.6,0.0
31.73.05.1002,2024-02-08 08:00:00,sukabumi utara,33.88,79.29,12.2,N,27.55,3.19,Clear,0.0,0.91,0.6,0.0
31.73.05.1003,2024-02-08 08:00:00,sukabumi selatan,33.88,79.29,12.2,N,27.55,3.19,Clear,0.0,0.91,0.6,0.0
31.73.05.1004,2024-02-08 08:00:00,kelapa dua,33.88,79.29,12.2,N,27.55,3.19,Clear,0.0,0.91,0.6,0.0
31.73.05.1005,2024-02-08 08:00:00,duri kepa,33.88,79.29,12.2,N,27.55,3.19,Clear,0.0,0.91,0.6,0.0
31.73.05.1006,2024-02-08 08:00:00,kedoya utara,33.88,79.29,12.2,N,27.55,3.19,Clear,0.0,0.91,0.6,0.0
31.73.05.1007,2024-02-08 08:00:00,kedoya selatan,33.88,79.29,12.2,N,27.55,3.19,Clear,0.0,0.91,0.6,0.0
31.73.01.1001,2024-02-08 09:00:00,cengkareng barat,25.36,81.24,9.85,NW,55.44,5.12,Rain,2.0,0.57,2.88,0.0
31.73.01.1002,2024-02-08 09:00:00,duri kosambi,25.36,81.24,9.85,NW,55.44,5.12,Rain,2.0,0.57,2.88,0.0
31.73.01.1003,2024-02-08 09:00:00,rawa buaya,101.36542349232987,284.83341806167255,47.62118329787018,NW,153.7980018491266,23.325428356896786,Rain,5.045329382872337,1.5879433483287237,7.530325416620592,0.0
31.73.01.1004,2024-02-08 09:00:00,kedaung kali angke,25.36,81.24,9.85,NW,55.44,5.12,Rain,2.0,0.57,2.88,0.0
31.73.01.1005,2024-02-08 09:00:00,kapuk,25.36,81.24,9.85,NW,55.44,5.12,Rain,2.0,0.57,2.88,0.0
31.73.01.1006,2024-02-08 09:00:00,cengkareng timur,25.36,81.24,9.85,NW,55.44,5.12,Rain,2.0,0.57,2.88,0.0
31.73.01.1001,2024-02-08 11:00:00,cengkareng barat,28.04,84.13,22.87,S,15.58,2.85,Heavy Rain,3.0,0.6,0.77,1.0
31.73.01.1002,2024-02-08 11:00:00,duri kosambi,28.04,84.13,22.87,S,15.58,2.85,Heavy Rain,3.0,0.6,0.77,1.0
31.73.01.1003,2024-02-08 11:00:00,rawa buaya,28.04,84.13,22.87,S,15.58,2.85,Heavy Rain,3.0,0.6,0.77,1.0
31.73.01.1004,2024-02-08 11:00:00,kedaung kali angke,28.04,84.13,22.87,S,15.58,2.85,Heavy Rain,3.0,0.6,0.77,1.0
31.73.01.1005,2024-02-08 11:00:00,kapuk,28.04,84.13,22.87,S,15.58,2.85,Heavy Rain,3.0,0.6,0.77,1.0
31.73.01.1006,2024-02-08 11:00:00,cengkareng timur,28.04,84.13,22.87,S,15.58,2.85,Heavy Rain,3.0,0.6,0.77,1.0
31.73.01.1001,2024-02-08 12:00:00,cengkareng barat,28.28,62.1,3.78,SE,61.91,7.38,Rain,2.0,1.78,1.05,1.0
31.73.01.1002,2024-02-08 12:00:00,duri kosambi,28.28,62.1,3.78,SE,61.91,7.38,Rain,2.0,1.78,1.05,1.0
31.73.01.1003,2024-02-08 12:00:00,rawa buaya,28.28,62.1,3.78,SE,61.91,7.38,Rain,2.0,1.78,1.05,1.0
31.73.01.1004,2024-02-08 12:00:00,kedaung kali angke,28.28,62.1,3.78,SE,61.91,7.38,Rain,2.0,1.78,1.05,1.0
31.73.01.1005,2024-02-08 12:00:00,kapuk,28.28,62.1,3.78,SE,61.91,7.38,Rain,2.0,1.78,1.05,1.0
31.73.01.1006,2024-02-08 12:00:00,cengkareng timur,28.28,62.1,3.78,SE,61.91,7.38,Rain,2.0,1.78,1.05,1.0
31.73.04.1001,2024-02-08 13:00:00,tambora,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1002,2024-02-08 13:00:00,kali anyar,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1003,2024-02-08 13:00:00,duri utara,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1004,2024-02-08 13:00:00,tanah sereal,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1005,2024-02-08 13:00:00,krendang,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1006,2024-02-08 13:00:00,jembatan besi,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1007,2024-02-08 13:00:00,angke,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1008,2024-02-08 13:00:00,jembatan lima,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1009,2024-02-08 13:00:00,pekojan,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1010,2024-02-08 13:00:00,roa malaka,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1011,2024-02-08 13:00:00,duri selatan,31.18,85.7,5.89,SE,20.73,1.19,Cloudy,0.0,1.79,0.71,0.0
31.73.04.1001,2024-02-08 14:00:00,tambora,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1002,2024-02-08 14:00:00,kali anyar,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1003,2024-02-08 14:00:00,duri utara,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1004,2024-02-08 14:00:00,tanah sereal,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1005,2024-02-08 14:00:00,krendang,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1006,2024-02-08 14:00:00,jembatan besi,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1007,2024-02-08 14:00:00,angke,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1008,2024-02-08 14:00:00,jembatan lima,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1009,2024-02-08 14:00:00,pekojan,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1010,2024-02-08 14:00:00,roa malaka,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.04.1011,2024-02-08 14:00:00,duri selatan,30.92,91.13,28.54,NE,13.28,4.77,Clear,0.0,0.47,1.53,0.0
31.73.05.1001,2024-02-08 15:00:00,kebon jeruk,33.91,90.2,5.26,SW,14.75,7.98,Cloudy,0.0,1.27,0.16,0.0
31.73.05.1002,2024-02-08 15:00:00,sukabumi utara,33.91,90.2,5.26,SW,14.75,7.98,Cloudy,0.0,1.27,0.16,0.0
31.73.05.1003,2024-02-08 15:00:00,sukabumi selatan,33.91,90.2,5.26,SW,14.75,7.98,Cloudy,0.0,1.27,0.16,0.0
31.73.05.1004,2024-02-08 15:00:00,kelapa dua,33.91,90.2,5.26,SW,14.75,7.98,Cloudy,0.0,1.27,0.16,0.0
31.73.05.1005,2024-02-08 15:00:00,duri kepa,33.91,90.2,5.26,SW,14.75,7.98,Cloudy,0.0,1.27,0.16,0.0
31.73.05.1006,2024-02-08 15:00:00,kedoya utara,33.91,90.2,5.26,SW,14.75,7.98,Cloudy,0.0,1.27,0.16,0.0
31.73.05.1007,2024-02-08 15:00:00,kedoya selatan,33.91,90.2,5.26,SW,14.75,7.98,Cloudy,0.0,1.27,0.16,0.0
31.73.01.1001,2024-02-08 17:00:00,cengkareng barat,25.04,76.01,17.38,W,20.62,6.07,Thunderstorm,4.0,0.84,1.62,0.0
31.73.01.1002,2024-02-08 17:00:00,duri kosambi,25.04,76.01,17.38,W,20.62,6.07,Thunderstorm,4.0,0.84,1.62,0.0
31.73.01.1003,2024-02-08 17:00:00,rawa buaya,25.04,76.01,17.38,W,20.62,6.07,Thunderstorm,4.0,0.84,1.62,0.0
31.73.01.1004,2024-02-08 17:00:00,kedaung kali angke,25.04,76.01,17.38,W,20.62,6.07,Thunderstorm,4.0,0.84,1.62,0.0
31.73.01.1005,2024-02-08 17:00:00,kapuk,25.04,76.01,17.38,W,20.62,6.07,Thunderstorm,4.0,0.84,1.62,0.0
31.73.01.1006,2024-02-08 17:00:00,cengkareng timur,25.04,76.01,17.38,W,20.62,6.07,Thunderstorm,4.0,0.84,1.62,0.0
31.73.08.1001,2024-02-08 19:00:00,kembangan utara,29.78,88.77,19.34,S,49.41,7.68,Cloudy,0.0,1.35,0.58,0.0
31.73.08.1002,2024-02-08 19:00:00,meruya utara,29.78,88.77,19.34,S,49.41,7.68,Cloudy,0.0,1.35,0.58,0.0
31.73.08.1003,2024-02-08 19:00:00,meruya selatan,29.78,88.77,19.34,S,49.41,7.68,Cloudy,0.0,1.35,0.58,0.0
